favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
47,Twitter Web Client,Had To Switch Up The Background #Realness,,False,Fri May 13 05:36:03 +0000 2011,156,68912369182584832
677,Twitter for iPhone,Waking Up Is Not Fun http://t.co/E5cy8dZX,,False,Mon Dec 19 18:20:48 +0000 2011,966,148830153701732352
265,Twitter for iPhone,I Just Climbed That Like A RealG http://t.co/IgtkahWg,,False,Mon Nov 21 20:17:05 +0000 2011,374,138712552124325889
197,Twitter for iPhone,Age Should Be Judged By Intelligence,,False,Mon Oct 10 22:28:29 +0000 2011,1018,123525333147328512
106,Twitter Web Client,Great video guys #lovemyfans http://www.youtube.com/user/RebekahCurtis123?feature=mhum,,False,Thu Mar 31 02:43:13 +0000 2011,202,53286195505020928
1081,Twitter Web Client,@greysonchance Is Too Real http://t.co/PCFCVCd,greysonchance,False,Wed Aug 03 04:50:00 +0000 2011,2161,98616585295634432
611,Photos on iOS,Well Swag Lol #RealGs http://t.co/2NzlxM96,,False,Fri Dec 02 01:13:20 +0000 2011,1061,142410987302170624
95,Twitter for iPhone,Working Out Like A Real G Gotta Stay Fit Like Clothes #IdkWhatThatMeans,,False,Fri Sep 30 01:44:34 +0000 2011,216,119588414994657280
65,Twitter Web Client,That Was @ImNotMoises  He's Sad Cuz Im Realler.... #ICantSpell,,False,Mon May 30 01:50:53 +0000 2011,190,75016294541430784
41,Twitter for iPhone,I Keep It #G I Keep It #G @BigSean #Boi,,False,Sat Oct 08 21:10:11 +0000 2011,142,122780852835975168
43,Twitter Web Client,#7bars is trending,,False,Fri Mar 11 04:19:55 +0000 2011,239,46062774333349888
44,Twitter Web Client,http://t.co/IEwDL40U,,False,Fri Oct 14 07:52:07 +0000 2011,103,124754340580831232
291,Twitter for iPhone,"Baby I Hear, Melodies, When Your, Heart Beats. Baby It, Sings, To Me, Like...",,False,Mon Nov 07 17:27:19 +0000 2011,1540,133596406148644865
39,Twitter Web Client,#WHAT'SSLEEPTOAGOBLIN,,False,Fri Mar 11 11:43:00 +0000 2011,132,46174277602525184
313,Instagram,Just posted a photo http://t.co/bP0JHB0E,,False,Wed Dec 07 01:40:45 +0000 2011,491,144229829313708033
128,Twitter Web Client,WE DID IT IM SO HAPPY THANK YOU GUYS #7BARS,,False,Thu Mar 10 11:57:16 +0000 2011,588,45815479415218176
217,Twitter Web Client,3,,False,Tue Jan 17 07:10:13 +0000 2012,978,159170646012723200
53,Twitter for iPhone,Buck Is The Hommie #PlanetOfTheApes #GetIt,,False,Fri Sep 16 04:42:21 +0000 2011,185,114559723918987264
54,Twitter for iPhone,Confusion,,False,Thu Oct 20 20:04:47 +0000 2011,367,127113049801891840
63,Twitter for iPad,Ohh And Btw #TaylorGang,,False,Fri Sep 16 21:40:32 +0000 2011,273,114815957993668608
631,TweetDeck,"Good morning, New Zealand and Australia. Just under a month until the Glow Cloud comes to visit. Are you ready?
Gra… https://t.co/noEOC4BkvZ",,False,Tue Jan 09 01:00:01 +0000 2018,40,950532580360753155
80,Twitter Web Client,http://t.co/znCebcS #UmmmYeah,,False,Wed Jun 22 05:48:06 +0000 2011,162,83410915034267649
51,Twitter Web Client,#7BARS,,False,Thu Mar 10 10:21:23 +0000 2011,220,45791351534657536
50,Twitter for iPhone,Hey @TheDebbyRyan Your The Greatest Person Ever Congrats On Jessie Everybody Go Watch It #Now,,False,Sat Oct 01 05:10:11 +0000 2011,140,120002549125357568
43,Twitter Web Client,Guys Im Really Sorry About @ImNotMoises Last Tweet That Was Me Hacking Him #TicTacs,,False,Wed May 25 23:06:57 +0000 2011,163,73525491457470464
99,Twitter Web Client,Just Got Done Lazering People In Philly Now Watching Fast Five #Raw,,False,Sun Jul 03 05:21:46 +0000 2011,281,87390553783799808
42,Twitter for iPhone,“@stellahudgens: PARTY HARDY. @SammiHanratty1 @officialjaden @ImNotMoises @officialmateo” #Swizzle,,False,Fri Sep 16 02:06:53 +0000 2011,98,114520598926987265
33,Twitter Web Client,#7bars........,,False,Fri Mar 11 03:59:00 +0000 2011,155,46057509051568128
41,Twitter for iPhone,“@iJadenImagine: Soo....@OfficialJaden......Wanna hit me up with a tweet?.....NEVER Gunna happen.” Ahhhhhhfdhgdx #NeverSayNever,,False,Thu Oct 06 00:30:06 +0000 2011,87,121744001912143872
1226,Twitter for iPhone,I Had A Fun Time Today @justinbieber #StayRaw #MuchLove,,False,Wed Jun 29 19:24:26 +0000 2011,5546,86153065568276480
200,Twitter Web Client,Videos Coming Soon. Subscribe http://t.co/m4xi6CLT #Jadenators,,False,Mon Jan 16 19:44:38 +0000 2012,438,158998110566219776
56,Twitter Web Client,no sleep #WHATSSLEEPTOAGOBLIN,,False,Fri Mar 11 11:51:23 +0000 2011,212,46176386364358656
127,Twitter Web Client,http://t.co/VKxjBhq,,False,Sat Jul 16 07:41:24 +0000 2011,272,92136738729893888
24,Twitter Web Client,"""@josipa67 Who's that boy? ;)"" I Don't Know He's New In Town",josipa67,False,Fri Sep 30 22:49:36 +0000 2011,48,119906770431918080
425,Twitter for iPhone,In the stadium #real  I mean I #in the streets  #7bars,,False,Mon Mar 14 18:15:20 +0000 2011,1806,47360177246175234
81,Twitter for iPhone,#WolfGang RealGs,,False,Wed Dec 07 18:46:41 +0000 2011,287,144488012456263680
66,Twitter Web Client,just called @Gem143Jaden,,False,Sun Mar 13 04:58:27 +0000 2011,146,46797244292276224
45,Twitter Web Client,"""@MATMUSTO I'M SORRY.. I JUST DON'T KNOW HOW ELSE TO EXPRESS MYSELF."" #TraueDat",iamblackbear,False,Thu Aug 18 04:12:43 +0000 2011,82,104043017450696706
120,Twitter Web Client,Just Found Out If I Don't Rest I Might Get Mono #Ummmmmm #NotTight,,False,Wed Aug 03 21:44:28 +0000 2011,301,98871881402290176
76,Twitter Web Client,Tonight Was A Game Changer... #Deepness,,False,Sun May 22 08:10:36 +0000 2011,272,72212750683746304
112,Twitter Web Client,I love all my fans #7bars!!!!!,,False,Fri Mar 11 04:13:07 +0000 2011,469,46061062168121345
45,Twitter Web Client,#7bars...!,,False,Thu Mar 10 11:17:23 +0000 2011,176,45805442936475648
255,Twitter Web Client,.#prayforJapan,,False,Fri Mar 11 11:56:27 +0000 2011,3305,46177663664136192
84,Twitter for iPhone,Do I Even Have To Say?.......Yes #Raw http://t.co/Yb2qYLt,,False,Wed Jun 22 05:35:59 +0000 2011,191,83407866588958720
213,Twitter Web Client,Wow @OfficalWillow. Talent Comes In Many Different Shapes And Sizes http://t.co/1nYFMZul #WillowThinkinBoutYou,,False,Tue Nov 22 23:05:07 +0000 2011,504,139117231551430657
159,Twitter for iPhone,How Could You,,False,Mon Dec 19 05:11:36 +0000 2011,523,148631544624459777
119,Twitter for iPhone,There's So Many Girls In Chick-Fil-A Right Now #ImTrippin,,False,Wed Sep 07 02:57:21 +0000 2011,330,111271808728186882
88,Twitter for iPhone,Hey Every Body Follow @forever__single .......Merry 4th Of July,ThattKidMark,False,Sun Jan 01 03:40:43 +0000 2012,165,153319716549705728
191,Twitter for iPhone,Just Landed In Hawaii....... #IThink,,False,Mon Jul 04 01:00:18 +0000 2011,524,87687142989500416
43,Twitter Web Client,I Shot @Nikoksdimartino And @ThatKidMannny 3 Times in The back And @JW00DZ So Follow Dem Now!,,False,Fri May 20 05:41:46 +0000 2011,92,71450521734619136
38,Twitter Web Client,Every body say #7bars,,False,Fri Mar 11 04:18:11 +0000 2011,219,46062335051317248
75,Twitter for iPad,#Jodieqoute Real G's don't have neighbors they have friends,,False,Thu Mar 31 16:15:49 +0000 2011,276,53490692491710464
66,Twitter for iPhone,It Only Happens Once.....But Oddly #HereWeGoAgain,,False,Sun Oct 23 22:08:04 +0000 2011,282,128231239713964032
98,Twitter for iPad,"“@olivia_biebs: @officialjaden your 13, I'm 13, *hint hint*....... it just got #real” Ohh Snap......... #CracklePop",,False,Thu Sep 08 19:25:06 +0000 2011,189,111882774759215104
103,Twitter for iPhone,Had A Great Time At Vans Skate Park In Orlando #RealGs #DontShutItDown,,False,Sat Dec 03 00:44:20 +0000 2011,415,142766078249025537
341,Twitter Web Client,Life's Hard But Enjoy It While You Can...,,False,Mon May 16 22:09:46 +0000 2011,1681,70249608118419456
46,Twitter for iPhone,“@briannapajamas: @officialjaden I think we need to reunite #real” Long Time No TinyChat,,False,Mon Jun 27 21:36:00 +0000 2011,107,85461400071311360
74,Twitter for iPhone,It's One Of Those Really Depressing Days...,,False,Wed Oct 19 04:00:42 +0000 2011,425,126508044824756224
1048,Twitter for iPhone,#NewYears Just Wait,,False,Sat Dec 31 03:32:05 +0000 2011,6423,152955155468394496
74,Twitter Web Client,Would You Forget Me...,,False,Wed Oct 19 04:20:58 +0000 2011,346,126513143328419840
38,Twitter Web Client,EveryBody Follow My Cousin @Ksmith215 He's Real,,False,Wed Sep 28 22:38:03 +0000 2011,78,119179086798143488
60,Twitter for iPhone,“@OfficialNyla: @officialjaden im listening to #ThinkinBoutYou amazing” Aww You Guys Are Swag #RealGs,,False,Wed Nov 30 06:33:42 +0000 2011,153,141766837456211968
37,Twitter Web Client,@Gem143Jaden IS A TRUE FAN,georgiiam_,False,Sat Mar 12 13:56:03 +0000 2011,82,46570149398052864
111,Instagram,RealGs Get Close  http://t.co/wWlqX5CA,,False,Wed Dec 07 20:24:36 +0000 2011,202,144512655577714688
527,Twitter Web Client,Guys Life Is Hard But.........Im Sorry I Have Nothing To Say Life Is Just Hard,,False,Sat Dec 17 03:58:57 +0000 2011,1312,147888487373348864
61,Twitter for iPhone,Hahaha Everyone Needs To Follow @forever__single  Lol #Now,,False,Wed Dec 07 17:46:06 +0000 2011,167,144472766735859712
36,Twitter Web Client,"""@Lilmizzbiebs it was my birthday yesterday im hopeing that @officialjaden will follow me for my present :)"" SURPRISE",Carleigh068,False,Thu Sep 29 23:19:40 +0000 2011,65,119551947111006210
131,Twitter Web Client,Uhh Im Sick.....It's Very Painful #ButImChilin,,False,Sun Jul 24 19:21:09 +0000 2011,500,95211938535047168
107,Twitter for iPhone,Well Now You Know She's #ThinkinBoutYou,,False,Sun Nov 20 02:23:51 +0000 2011,606,138080083616342016
3534,TweetDeck,"This year, let our Valentine's Day cards speak for you.
https://t.co/qj1rwlzw6h https://t.co/r6eipjKgQu",,False,Tue Jan 02 18:14:23 +0000 2018,978,948256170011131904
126,Twitter Web Client,Rooftops Ain't A Bad Place To Be http://t.co/GQC5JRY,,False,Tue Aug 09 03:08:57 +0000 2011,224,100765479945244673
93,Instagram,Just posted a photo http://t.co/vxK1MFoS,,False,Tue Oct 18 22:46:35 +0000 2011,161,126428993275695105
31,Twitter for iPhone,“@AllyMonster101: I Got @officialjaden To Follow Me... But To Tweet Me? #Impossible” Or Is It,,False,Thu Oct 06 00:35:42 +0000 2011,50,121745412599197696
61,Twitter for iPhone,Am I Just Trippin....... #IHopeSo,,False,Tue Sep 27 22:03:37 +0000 2011,228,118808035496960001
346,Twitter for iPhone,Well Y'all Have Fun Wit That And We Don't Need A Mistletoe We Was Under That Like Twenty Minuets Ago,,False,Fri Jan 06 21:32:00 +0000 2012,1170,155401252627427328
51,Twitter for iPhone,Did That Just Happen.....,,False,Sun Oct 16 01:55:22 +0000 2011,241,125389337331372033
90,Twitter Web Client,"3 days ago i had 100 followers tonight I have 249,248 #DREAMSCOMETRUE",,False,Fri Mar 11 10:47:27 +0000 2011,366,46160298629005312
49,Instagram,Just posted a photo http://t.co/D74VHkkW,,False,Tue Oct 18 05:23:37 +0000 2011,101,126166522879164416
403,Twitter for iPhone,At McDonald Prob Won't Get Attacked By Girls This Time,,False,Tue Jul 12 03:55:02 +0000 2011,1220,90630219379118080
64,Twitter Web Client,"You Can Be My #SuperBoo Ohh.......Ohh You Can Be My #SuperBoo I Need You To Come And Chill Wit Me Comon 1,2 Check It",,False,Thu Oct 06 16:04:55 +0000 2011,223,121979256816410624
870,Twitter Web Client,I LOVE  ALL MY FANS,,False,Fri Mar 18 12:57:57 +0000 2011,3641,48729856808198144
86,Twitter for iPhone,Riding With My Bro Bumping @BigSean's Album.......#Boi.....,,False,Sun Jul 31 21:18:52 +0000 2011,274,97778274868015105
33,Twitter for iPhone,#GetWellSam,,False,Wed Oct 19 06:15:57 +0000 2011,132,126542081488465920
196,Twitter for iPhone,That Awkward Moment When Some Body Says I'm Gunna Take A Picture Of You When My Camera Turns On But I'm Not A Stalker......Ummmmmm.....Okay,,False,Tue Jun 28 23:57:59 +0000 2011,582,85859518482874368
72,Twitter for iPhone,Dear Sammi Idk If You Have A Twitter But Have An Amazing Bday Sorry I Couldn't Make It Love Jaden #StayReal,,False,Sun Sep 18 02:24:11 +0000 2011,185,115249730023469057
89,Twitter for iPhone,"I Got A Fighter Jet I Don't Get To Fly It Tho, I'm Lying Down Thinking Bout Your",,False,Sat Nov 05 22:23:20 +0000 2011,277,132946125253648386
100,Instagram,RealGs  http://t.co/nNU4gxiJ,,False,Sat Oct 29 04:38:25 +0000 2011,440,130141413051600898
118,Twitter for iPhone,That's My #Realg Purse  http://t.co/Pna1dic,,False,Fri May 27 18:37:38 +0000 2011,288,74182489794551808
21,Twitter Web Client,@briannapajamas Not yet #7bars #FROMTHESTREETS,_bonzeye,False,Thu Mar 10 11:00:18 +0000 2011,59,45801143191875584
129,Twitter Web Client,Just Realized That May21 Past And Were All Still Alive #OutOfTheLoop,,False,Thu May 26 03:22:02 +0000 2011,495,73589684713951232
6781,TweetDeck,A bunch of starlings is a murmuration. A bunch of otters is a romp. A bunch of spiders is in your sock drawer.,,False,Mon Jan 29 19:00:03 +0000 2018,2433,958052135333236737
215,Twitter for iPhone,That Awkward Moment When People Are Standing Where Your Supposed  Be...... #Uuhhhhhhh #HeyGuys,,False,Fri Jul 01 11:41:46 +0000 2011,1033,86761407550464000
69,Twitter Web Client,IF YOU WANT US TO CALL YOU SPAM @Olivia_Holt,,False,Sat Mar 12 13:25:07 +0000 2011,212,46562363054362625
339,Twitter Web Client,Thinking About Life Or Is Life Thinking About Me...?,,False,Mon Jul 04 07:32:12 +0000 2011,1291,87785766742269952
1412,Twitter Web Client,5........4........3.......2.......1 Kiss Me Kiss Me,,False,Sun Jan 01 22:15:20 +0000 2012,6942,153600216627556352
71,Fanzy.com,"Congrats to the current all-time top Fans: @JSmithSwag_, @AndreaJadenator & @Carlotta_JSJB! http://t.co/72jTsjPN",,False,Sun Dec 25 17:59:48 +0000 2011,115,150999197758406657
94,Twitter for iPhone,I'm Soo Tired I've Started To Talk To MySelf....... #SupBersk,,False,Sun Nov 06 09:08:45 +0000 2011,396,133108548333871104
79,Twitter for iPhone,#RealGs Don't Retweet Them Selves People Retweet Real G's. #BAK #EverydayImShuffling #RealGs,,False,Thu May 12 20:16:36 +0000 2011,544,68771575993876481
82,Twitter Web Client,I Am Not A #RealG.... I Am a #FakeG...,,False,Mon May 30 01:48:37 +0000 2011,288,75015728067125248
107,Twitter for iPhone,I'm The Fire Ball Of The Party I'm The Fire I'm The Fire Ball Of The Party...Get Em Willow Coming Soon To An IPod Near You #FireBall,,False,Wed Oct 05 18:45:32 +0000 2011,403,121657286887350272
49,Twitter for iPhone,No @AllyWick I'm Not Gunna Tweet You Just Cuz You Want Me To................ #OhhWait,allisonjene_,False,Sat Jul 02 11:56:49 +0000 2011,113,87127585594683392
222,Twitter Web Client,What's Up Fam?,,False,Sun Jan 15 18:51:47 +0000 2012,514,158622424328445952
102,WhoSay,Chillin' right now  http://t.co/Kju0ZNcv,,False,Wed Nov 30 20:06:29 +0000 2011,246,141971379955318785
71,Twitter for iPhone,"I Feel Off, Like Really Off",,False,Sat Nov 12 19:04:25 +0000 2011,353,135432778857709569
42,Twitter Web Client,That chat was crazy #fromthestreets,,False,Fri Mar 11 10:02:44 +0000 2011,117,46149047211393024
77,Twitter for iPhone,Why Would This Bank Rep Against The #East #IStayRawNoStove  http://t.co/vuBcwfi,,False,Wed Jun 08 03:32:07 +0000 2011,211,78303264789106690
94,Twitter for iPhone,This Guy Comes Up To Me On My Field Trip And Says Do You Like The Exhibit Uhhh Sorry I Didn't See It I Said. He Said Ohh........#TrynaPost,,False,Wed Aug 17 20:33:40 +0000 2011,228,103927495883104256
217,Twitter for iPhone,Did Astro Really Get Kicked Off Of XFactor Umm Not Swag They Don't Know Talent When They See It #Ashamed,,False,Fri Dec 02 07:02:40 +0000 2011,1293,142498903533690880
32,Twitter for iPhone,Time,,False,Thu Oct 20 06:14:43 +0000 2011,172,126904155565596672
75,Twitter for iPhone,You Asked Me To Hang But Whateve  #DaSoCrea,,False,Sat Aug 13 06:44:45 +0000 2011,207,102269338362458113
324,Twitter for iPhone,#Magic  http://t.co/61JxOFGk,,False,Fri Oct 14 01:25:31 +0000 2011,454,124657051661123585
101,Twitter for iPhone,I Need To Be More Like Trey #TreyLifeStyle,,False,Tue Dec 13 08:11:24 +0000 2011,286,146502465091665921
127,Twitter for iPhone,#ThinkinBoutYou Trend It!,,False,Fri Nov 18 22:36:31 +0000 2011,969,137660482948579328
47,Twitter Web Client,Im Off On The Adventure.... Idk I'm Just deep #CudQoute #Deepness,,False,Mon May 23 07:26:35 +0000 2011,149,72564064664035328
466,Twitter for iPhone,In Nottingham bout to hit the stage with jb,,False,Thu Mar 24 19:22:04 +0000 2011,1636,51000849316585472
0,TweetDeck,@k_lliste We sell exclusive merch on tour. None of the items on our Topatoco store will be available to purchase.,k_lliste,False,Wed Jan 24 16:17:23 +0000 2018,0,956199259606519808
49,Twitter for iPhone,Ouch,,False,Sun Oct 09 18:56:38 +0000 2011,194,123109633161314304
123,Twitter for iPhone,#HappyWilloween @OfficialWillow And @officialmateo  #RealGs We Run This,,False,Mon Oct 31 15:46:00 +0000 2011,688,131034190295728128
72,Twitter for iPhone,Bumping Cudi While Skating Is Just Amazing #RealTalk,,False,Sat Sep 03 00:30:03 +0000 2011,255,109785190330662912
43,Twitter for iPhone,“@iDreamOfJaden: @officialjaden Tweeting His Jadenators&lt;3 Omg What If Sees This and Tweet Back To It :O” That Would Be Crazy Right,,False,Thu Oct 06 00:48:19 +0000 2011,91,121748586580029441
62,Twitter for iPhone,Hahaha Yeah That Was Way Faster Than Normal,,False,Mon Sep 26 23:40:22 +0000 2011,157,118469994198740992
39,Twitter Web Client,EveryBody tweet The Number 23 To @JW00DZ #NOW,,False,Fri May 13 06:07:44 +0000 2011,148,68920343284301824
156,Twitter for iPhone,Sitting Here With @AlfredoFlores and we are thinking about what to tweet... #AMAs,,False,Mon Nov 21 03:38:17 +0000 2011,940,138461199766523904
44,Twitter for iPhone,"Yo @HelloBoxedWater Thank You For Following Me Your A G, I Mean The Company's A G, I mean You Guys Are G's, I Mean........#YouKnowWhatIMean",,False,Sun Oct 09 20:33:39 +0000 2011,135,123134046611050496
146,Twitter Web Client,#MLK #MLK #MLK,,False,Mon Jan 16 18:46:29 +0000 2012,605,158983475792326657
81,Twitter Web Client,how can you be a jsmith fan and rep the #west that hurts,,False,Fri Mar 11 04:45:26 +0000 2011,350,46069195452059648
88,Twitter Web Client,"Not Once, Not Neva. Who's Chair Is That",,False,Sat Aug 27 06:10:09 +0000 2011,315,107334062410170368
30,Twitter Web Client,Hey @MarcKinchen Thank You Swag Master And Hook A Brother Up With Another Crazy Beat #RealRapRaw,MarcKinchen,False,Sun Oct 23 22:56:12 +0000 2011,76,128243351634980864
87,Twitter for iPhone,I Was Trying To Skate At The Park But It's Movie Night And There's A Million People There Really? #NowICantPost,,False,Sun Aug 14 03:28:03 +0000 2011,244,102582226486702081
77,Twitter for iPhone,Not My Chair Not My Problem @ImNotMoises,,False,Fri Aug 26 06:09:19 +0000 2011,203,106971466649702400
43,Twitter for iPhone,“@KSMITH215: CHECK OUT MY TONY MONTANA FREESTYLE!!! HAD SOME FUN LAYING THIS LOL http://t.co/XjLZ2vpB” &lt;&lt;Kyle Stop Yelling,,False,Mon Sep 19 22:42:58 +0000 2011,83,115918833113505792
363,Twitter for iPhone,Happy Thanks Giving I Have Come Pretty Far From Being That Six Year Old In Pursuit Of Happyness So I Just Want To Thank All Of My Fans #Ily,,False,Thu Nov 24 21:07:51 +0000 2011,974,139812495111106560
54,Twitter for iPhone,Sight,,False,Sat Oct 22 20:38:37 +0000 2011,182,127846342226755584
63,Twitter Web Client,Lets get @JW00DZ to 100k followers XD!!,,False,Mon Jun 20 16:33:23 +0000 2011,182,82848528430411777
68,Twitter for iPhone,Shopping At http://t.co/Ju9aJJg #CuzImRaw,,False,Thu Jun 30 20:50:12 +0000 2011,183,86537038400208896
198,Twitter Web Client,I Just Realized Your Girl Friend Needs To be Your Best Friend #TooLate,,False,Wed Sep 14 08:39:50 +0000 2011,631,113894713056182272
181,Twitter for iPhone,That Awkward Moment When You Farted And @JW00DZ @SamLeww And @ImNotMoises Don't Know Yet #Raw,,False,Thu Jun 16 02:43:28 +0000 2011,432,81190122028150785
101,Twitter Web Client,HAHAHA http://www.youtube.com/watch?v=19IWGPAAWI4,,False,Sat Mar 12 12:11:08 +0000 2011,182,46543748062130176
83,Twitter Web Client,Hmmm.... lets get @jw00dz to 20k follows!  #jwoodz20K!!!,,False,Sun Jul 17 01:40:28 +0000 2011,228,92408292554448896
223,Twitter for iPhone,“@MelissaMayxxo: @ImNotMoises @officialjaden hey guys.. i see you http://t.co/8ob4obG4” &gt;&gt; I Feel Violated.....,,False,Tue Oct 11 00:31:32 +0000 2011,172,123556299593097216
63,Twitter Web Client,"""@EmmaDivitcos @officialjaden olllow me please i love you 3""
Okay Cool Wheres The olllow Button Haha #ToFunny",emmatayla_,False,Wed Aug 10 23:17:20 +0000 2011,209,101431967345672192
179,qTweeter,Yo A Historical Thing Happened Today Ready............................#IRepSpace,,False,Sat Jul 16 04:35:51 +0000 2011,789,92090043367305217
191,Twitter for iPhone,But Let's Just Have Some Fun Girl As Long As Your Here Cuz When You Get Up On That Plane You'll Be Gone For A Year... #MyFavoriteLyric,,False,Sat Nov 19 08:00:42 +0000 2011,621,137802463121117184
219,Twitter Web Client,Everybody Go Buy #Mistletoe Right Now......Wait What Am I Talking About All Of You Guys Have It And I Bet Half Of You Guys Bought It Twice,,False,Mon Oct 17 23:00:23 +0000 2011,1186,126070078591602688
93,Twitter Web Client,Dear Kids In School Who Don't Like Poetry http://t.co/m3iw08Jk BAM! #PoetrySwag,,False,Fri Dec 09 23:53:33 +0000 2011,158,145290014832599040
152,Twitter Web Client,Just Got Home #Shhh Don't Tell My Mom #ShesToReal,,False,Tue Aug 23 07:17:34 +0000 2011,458,105901478811668480
175,Twitter for iPhone,Hahaha You Guys Are To Funny,,False,Tue Jan 10 01:14:01 +0000 2012,487,156544286903648256
54,Twitter Web Client,RIP Heavy D,,False,Wed Nov 09 03:55:42 +0000 2011,427,134116927785271296
70,Twitter Web Client,Guess who's back #7bars,,False,Thu Mar 10 23:55:09 +0000 2011,342,45996141141172224
94,Twitter Web Client,Last Night Was The Best Night Ever,,False,Tue May 24 22:27:48 +0000 2011,312,73153249326280705
203,Twitter Web Client,I Be #ThinkinBoutYou And You Know I Do...,,False,Sun Nov 20 09:24:03 +0000 2011,1125,138185828605239296
68,Twitter Web Client,@Mr__UnCool  Wow,DanielDartiste,False,Thu Jul 14 04:35:44 +0000 2011,159,91365236170424322
155,Twitter for iPhone,#NuffSaid  http://t.co/LkbWevm1,,False,Tue Oct 04 01:21:02 +0000 2011,313,121032043994939394
321,Twitter for iPhone,The Fact I Admit That I'm Still A Kid Should Prove That I'm Not #RealestThingIveEverSaid,,False,Wed Aug 24 19:02:46 +0000 2011,1238,106441333039828992
57,Twitter for iPhone,#EveryBodyFollow @SirUnCool He's The Tightest Sneaker Hook Up #Raw,UnAmericanIdol5,False,Fri Jul 08 09:26:40 +0000 2011,166,89264124244131841
306,Twitter for iPhone,"Hey JB #RootBearFloatSwag Y'all Know What It Is.  
Girl It's Almost A New Year And It's To Clear Me And You An A RootBear..............Float",,False,Tue Jan 03 02:30:07 +0000 2012,1055,154026723804053505
63,Twitter Web Client,Ummm @whiteguy97 Your Real #IRepSpace,,False,Sat Jul 16 07:15:39 +0000 2011,171,92130254419800064
40,Twitition,#Twitition Help me please to get a B-day wishes from ddlovato and justinbieber http://t.co/EpbG2prd,,False,Thu Oct 06 00:42:24 +0000 2011,140,121747097069420544
258,Twitter for iPhone,I Really Don't Know Why I'm In An White Suit Right Now #RealTalk  http://t.co/xmoSW7mP,,False,Mon Oct 03 23:39:52 +0000 2011,345,121006586092204032
40,Twitter Web Client,Hey @TheJadenTweet Your Tweets Are Awesome....#Real,,False,Wed Oct 05 04:51:54 +0000 2011,115,121447496093409281
47,Twitter Web Client,EveryBody Wish @Mr__UnCool A Late Happy Birthday,,False,Wed Jun 08 21:34:17 +0000 2011,160,78575599316250624
168,Twitter Web Client,I LOVE ALL MY FANS #7bars,,False,Sat Mar 12 12:02:04 +0000 2011,690,46541463177273344
42,Twitter for iPhone,@JW00DZ @ThatKidMannny @TheReal_iTurf  @Mr__UnCool Please Never End Like Him #YouKnowWho,,False,Tue Jul 05 07:14:05 +0000 2011,129,88143597572075520
140,Twitter for iPhone,My Dad Spits The Realist Bars.......#AtDinner,,False,Wed Jul 06 06:11:33 +0000 2011,475,88490248484569088
44,Twitter Web Client,In The Studio But Bout To Get On Xbox With @wizardcud  Lets Gooo #Willaaayyy,,False,Wed May 18 02:51:00 +0000 2011,165,70682769314947072
415,Twitter Web Client,Just Waiting For Rebecca Blacks Next Single,,False,Sun Jul 10 23:03:21 +0000 2011,2554,90194424721719296
166,Twitter for iPhone,You Must Of Bin Here Before It Cant Be Your First Time,,False,Fri Jan 13 01:36:17 +0000 2012,484,157637057655738369
278,Twitter for iPhone,I Wana Thank All My Fans For Getting Me To #1Million Followers #StayRaw,,False,Wed Jul 20 23:57:37 +0000 2011,981,93831962715881472
68,Twitter Web Client,@officialjaden has officially been hacked by @jordynwoods ;),officialjaden,False,Sun May 15 06:17:27 +0000 2011,207,69647563195813888
402,Twitter Web Client,Justn Woke up and didn't Know where I was.. Ohh Wait Im lying on my living Room Floor.#ruffnight,,False,Sat Apr 02 19:52:45 +0000 2011,1257,54270062034550784
63,Twitter for iPhone,Okay Number One @MNightShyamalan Is A Freaking Boss And B Well I Don't Really Have A B But I Got A G Haha #RealGs,MNightShyamalan,False,Thu Dec 01 04:37:02 +0000 2011,160,142099863218302977
34,Twitter Web Client,Congrats to @JadenSmithhArmy for being the 1st giveaway winner. Send ya email so my team can get ya prize to you. More prizes 2 come soon.,,False,Tue Oct 18 18:15:20 +0000 2011,116,126360731141668864
256,Twitter for iPhone,Shades Over My Eyes Make Them Creepers Look Back At Them Self,,False,Mon Aug 29 03:49:37 +0000 2011,860,108023474374709248
99,Twitter for iPhone,Let's get #East trending,,False,Wed Mar 09 19:03:12 +0000 2011,804,45560283980251136
123,Instagram,Finally  http://t.co/p1sojEQ2,,False,Tue Nov 08 08:14:57 +0000 2011,213,133819784012898304
372,Twitter for iPhone,"“@reachable_dream: Roses are red,Violets are blue if justin is sexy jaden is so cute ♥” I'm just thanks #pesst",,False,Mon Apr 04 22:40:10 +0000 2011,832,55036970358931456
61,Twitter Web Client,#EveryBodyFollow @HereWithBieber....#IfYourRaw,,False,Sun Jul 03 04:28:12 +0000 2011,198,87377076084162560
45,Twitter Web Client,Deception,,False,Fri Oct 21 06:22:40 +0000 2011,246,127268544445554688
51,Twitter Web Client,@Officialmateo Is Way Too Raw For Me... #NotHacked,OfficialMateo,False,Thu Jul 28 18:32:37 +0000 2011,132,96649274879787008
38,Twitter Web Client,Why Did I Just Do That? #MarvinsRoom,,False,Tue Oct 11 05:10:03 +0000 2011,131,123626390464638976
312,Twitter Web Client,I wana say thank you to all my fans you guys are amazing #johnydeepsabeast,,False,Sun Apr 03 02:48:46 +0000 2011,1356,54374755670818816
