id,created_at,text
594230696538836993,2015-05-01 20:03:32,@DOOMTREE Thank you for your kind welcome. Your city will still be mostly intact when we leave.
594230065199599616,2015-05-01 20:01:02,RT @DOOMTREE: @NightValeRadio incoming! http://t.co/WJlnCqjY32
594157419594289152,2015-05-01 15:12:22,"RT @CecilBaldwinIII: Overjoyed to share a podcast with the legendary @JamesUrbaniak! Episode 67 [Best Of?] @NightValeRadio now available 
h…"
593905396638740481,2015-04-30 22:30:55,"Hardly, a day goes by."
593878166365573120,2015-04-30 20:42:43,Surveillance footage taken from our latest tour. Tickets still available next 3 nights in Fargo and Minneapolis  https://t.co/yXZUvJZrOr
593877487433592832,2015-04-30 20:40:01,"RT @CecilBaldwinIII: Getting a sneak preview of the next @NightValeRadio episode in the van, driving to Fargo, ND. Get ready kids, it's goi…"
592925634243919872,2015-04-28 05:37:41,I am nothing if not.
591337741272674304,2015-04-23 20:27:58,"On this day in history, people who have since been forgotten created things that will never be found nor understood."
590276453209538561,2015-04-20 22:10:47,There are 5 tickets left to our Oakland show tomorrow. Grab them before they go. Also a few tickets released for the sold out Portland shows
590221675301445633,2015-04-20 18:33:07,"RT @hallublin: Photo: Thanks again, Los Angeles. @nightvaleradio was INSANE. http://t.co/Kk5ULCM0Rc"
589191843557953537,2015-04-17 22:20:56,"Tomorrow, we come for you Los Angeles. And we're bringing @wilw, @MollyQuinn93, and many more. See you there. http://t.co/3Wmp0mnTRB"
588390298985697280,2015-04-15 17:15:53,In which theater staff tries to guess what our show might be about. https://t.co/xiZfHTorpE
588370003826647040,2015-04-15 15:55:14,Your heart beats in your chest. Your heart beats in your chest pocket. Finders keepers so the heart that is yours now beats in your pocket.
588167890035220480,2015-04-15 02:32:07,It’s always darkest.
588000114737811456,2015-04-14 15:25:26,"One day all shadows reverse,  cast toward the light instead of away. Nothing else changes. Yet."
586699096951541760,2015-04-11 01:15:39,"RT @UtilityLimb: ya, last name spelled: [distant howl] as in far off train, [metallic scraping] as in axe being dragged through quarry, [qu…"
586587653258223616,2015-04-10 17:52:49,I'm sure everything will be fine. I'm sure of lots of things that are wrong. I'm highly fallible.
585980303132491776,2015-04-09 01:39:25,"RT @davidlee504: With @NightValeRadio, coming to the @CivicNola Thurs., the truth is WAY out there: http://t.co/x8VRBNUapR #welcometonightv…"
585479278743126016,2015-04-07 16:28:32,"Night Vale answers your questions, with useful clear answers. https://t.co/kiJGqDMqkm"
584056928034230272,2015-04-03 18:16:37,"We have met you, and now we know who you are.  https://t.co/vZSf0Ud75t"
584013388768014339,2015-04-03 15:23:36,RT @dessadarling: Only 3 more shows with the @NightValeRadio crew. Still some tickets left to our show in Nashville on Monday night. https:…
583440843991810050,2015-04-02 01:28:31,Tis better to have loved and lost. It's really great. Just the best.
583261963104489473,2015-04-01 13:37:43,"New episode today. Ep 65 ""Voicemail"": You have reached the voicemail of Cecil Gershwin Palmer. http://t.co/9bVq619N6p"
583129550944661504,2015-04-01 04:51:33,WOULD YOU RATHER: discover a spider in your salad OR never have discovered that spider that was in your salad?
582639900178137090,2015-03-30 20:25:51,"RT @dessadarling: On the road to North Carolina for tonight's show at UNC's Memorial Hall, opening for @NightValeRadio. http://t.co/h0dbbyU…"
582639829013413888,2015-03-30 20:25:34,RT @angrycomics: hey look i designed the poster for the new @NightValeRadio tour! http://t.co/LRuG7dYtO9
582603313604128769,2015-03-30 18:00:28,We’re pleased to report that Intern Maureen has found a new line of work http://t.co/B97D0QYpQz
581860511266009088,2015-03-28 16:48:50,"2 down, 44 to go. We are coming for you. https://t.co/TwoGCW6bBW"
581629226534772736,2015-03-28 01:29:48,RT @dylanmarron: I took this picture of @dessadarling totally owning her opening set. She's incredible. http://t.co/POf0lPYv95
581556884831936512,2015-03-27 20:42:20,"RT @ABieseAPP: Thoughts on @NightValeRadio tour opener, no spoilers http://t.co/n1FlPYN1Co @hallublin @PlanetofFinks @happierman @CecilBald…"
580834549355122688,2015-03-25 20:52:02,"Do you have questions about our upcoming live tour? The answers, along with video footage of a cute cat, are here: https://t.co/m56AASthOl"
580825313594224640,2015-03-25 20:15:20,"RT @dylanmarron: Reading through the touring script with the @NightValeRadio crew. Get so excited, you guys. We're coming for you. http://t…"
580824112110702593,2015-03-25 20:10:34,Tomorrow we flee from our homes &amp; journey around the US. The 1st place we're fleeing to is Philadelphia. See you soon http://t.co/YScr6QjMg3
578289594455728129,2015-03-18 20:19:18,"A few tix just released for tonight's @SelectedShorts in NY, featuring creators &amp; voices of WtNV plus @mountain_goats http://t.co/QkjeS91SEf"
578288978643841024,2015-03-18 20:16:51,Get those last few tickets here and we'll see you in a couple hours. http://t.co/az4Ddn14MC
578288910725435392,2015-03-18 20:16:35,A (very) few tickets released for tonight's sold out Selected Shorts show in NYC w/ @mountain_goats &amp; @CecilBaldwinIII &amp; @MaraWritesStuff
578269676460982272,2015-03-18 19:00:09,"@hallublin @MarkGags wait, did you not know? Hal, blink twice if you need help. Who is doing this to you"
578269320956014592,2015-03-18 18:58:44,Did you know? @hallublin (Steve Carlsberg) and @MarkGags (John Peters) have a new podcast of their own??? Did you? https://t.co/CMQjtW3sis
577918964220710912,2015-03-17 19:46:32,"Those of you who live (&amp; eventually die) in Canada can now pre-order the book as well. Links for US, UK, Canada here: http://t.co/9bVq619N6p"
577918034687471616,2015-03-17 19:42:51,RT @TheAVClub: Popular podcast Welcome To Night Vale getting its own spin-off novel http://t.co/oaf7YGP9pu http://t.co/59m2ozP5tC
577594403650433024,2015-03-16 22:16:51,Thank you so much to everyone who is pre-ordering the book and put us somehow in the top 5 on Amazon (??). You are beautiful and weird.
577479618506170368,2015-03-16 14:40:44,Nothing dangerous. It's fine. Very safe. @maureenjohnson
577478872381460480,2015-03-16 14:37:46,Behold. The novel. Out Oct 2015 but available for pre-ordering right now. Links to pre-order: http://t.co/9bVq619N6p http://t.co/iAnlF2L72V
577477545530167296,2015-03-16 14:32:30,"Just kidding. Time isn't real, so we're going to go ahead and reveal the cover right now. Get ready. Are you ready? You don't seem ready."
577468500089896960,2015-03-16 13:56:33,Thanks to everyone who is pre-ordering the Night Vale novel and putting it in the Amazon Top 50. The cover will be revealed in two hours.
577204642968420352,2015-03-15 20:28:05,RT @PlanetofFinks: that's a pretty good jump http://t.co/4Z3VPS4rGv
577204532813365248,2015-03-15 20:27:39,RT @PlanetofFinks: Anyway you can preorder the book now. It will have a cover and all the plot info up tomorrow. http://t.co/NUq2RRm8yX
576040409702498305,2015-03-12 15:21:50,Just posted a bonus podcast episode: horoscopes from the live performance of “The Librarian.” Full show recording at http://t.co/kwVy7eHFmU
576039775129468928,2015-03-12 15:19:19,A harrowing glimpse backstage at our live show in NYC. Do not look directly at this video. https://t.co/PFkPgLmeKM
575693236032925696,2015-03-11 16:22:17,"RT @topatoco: New ""Desert Flower Bowling Shirt"" available from @NightValeRadio's TopatoCo store! http://t.co/KvPIcHzenv http://t.co/MkGkcKC…"
575692579133591552,2015-03-11 16:19:41,How much teeth would a woodchuck have if a woodchuck had a disquieting quantity of apparently human teeth?
575661655113273344,2015-03-11 14:16:48,RT @HarperPerennial: Live from sales conference! #hcf15 http://t.co/3obTquRWir
575464211838431233,2015-03-11 01:12:14,Home is where the cardboard box full of miscellaneous bird hearts is.
574402453787054080,2015-03-08 02:53:11,Remember to throw your clocks out tonight.
573515428976279552,2015-03-05 16:08:28,"Also some words from Disparition about their music. These words are worth reading, if you like reading things. http://t.co/mw0yYQRqCM"
573514857200361472,2015-03-05 16:06:12,"Night Vale composer Disparition has a new single out. You can stream or buy it here. And, listen: you should. https://t.co/qj7vaXzaBv"
572609549015896065,2015-03-03 04:08:49,"Remember to brush your teeth twice a day, floss once a day, and molt your old, decaying teeth to painfully grow new ones every six weeks."
572494810508087297,2015-03-02 20:32:53,"RT @mergerecords: ICYMI: Over the weekend, @mountain_goats shared a new song from Beat the Champ via @NightValeRadio http://t.co/qiZ3ExGU9L"
572485298589966336,2015-03-02 19:55:06,@Sebastien_Faron it’s the same show. we performed that script in about 70 different cities last year. Only putting one recording out though.
572474810154024960,2015-03-02 19:13:25,@Sebastien_Faron what about it?
572473912384200705,2015-03-02 19:09:51,"The recording of our last live show, The Librarian, is finally out! iTunes: https://t.co/AIrjL5WlfX &amp; Bandcamp: http://t.co/kwVy7eHFmU"
572417176164040705,2015-03-02 15:24:24,"RT @PlanetofFinks: With zero advertising except mentioning it on one podcast, The Librarian is in the top 20 of albums on iTunes. Podcasts …"
572416867291308032,2015-03-02 15:23:10,"You can stop regretting now. Not just about this, but about everything. http://t.co/yZrowePXNO @antumbra"
572034082751844352,2015-03-01 14:02:07,"RT @mountain_goats: those wanting to hear a previously unheard track from ""Beat the Champ"" might tune in to the new @NightValeRadio and wai…"
571866216685555712,2015-03-01 02:55:05,RT @happierman: 2) A live recording of The Librarian at http://t.co/sbTzBErnfc. This is the show we toured all last year. Full recording w …
571866144367370240,2015-03-01 02:54:48,RT @happierman: 1) Episode 63 in our usual podcast stream. it’s the first. that’s normal…. PLUS...
571866068198817793,2015-03-01 02:54:30,RT @happierman: two full hours of Night Vale material go up at midnight tonight…
570994868111187968,2015-02-26 17:12:39,@doombunny that’s just the link for Philly tickets. Whole list is here: http://t.co/o062ODK1kg
570990726265364481,2015-02-26 16:56:12,"Reminder: All spring tour dates (41 cities) are lists here. Not all states, but a lot of states. http://t.co/o062ODK1kg"
570990246764146688,2015-02-26 16:54:17,".@doombunny are Los Angeles, San Pedro, and Oakland no longer in California? (we don’t trust maps, either, so perhaps this is true?)"
570989696467267584,2015-02-26 16:52:06,RT @CecilBaldwinIII: The @NightValeRadio crew is on @NPRAskMeAnother with @OphiraE and @julianvelard... play along at home! http://t.co/QaC…
570981615867981824,2015-02-26 16:20:00,Our US tour begins in exactly one month in Philly (Keswick Theatre): http://t.co/PMaY4JSF6Z
570695838059646976,2015-02-25 21:24:25,"Stray notes. Distantly, a piano. Vibrations in your spine. A song by @mountain_goats you've never heard. But perhaps you will hear it soon."
570691262468251648,2015-02-25 21:06:14,"RT @NPRAskMeAnother: Our ep w/ @NightValeRadio creators @happierman + @PlanetofFinks, plus, of course, the voice of Night Vale @CecilBaldwi…"
569593552830910464,2015-02-22 20:24:20,"You wake and the world is the same except the punchline to every joke is now ""THE LURCHING THING"" and everyone avoids knock knock jokes."
567734996946128896,2015-02-17 17:19:05,@HarperPerennial So are you making this a permanent change or what
567734927060652034,2015-02-17 17:18:49,RT @HarperPerennial: @NightValeRadio Time to whip this out again. http://t.co/zeYUXO2ukk
567734698223607808,2015-02-17 17:17:54,Thank you for your attention. Please go back to thinking of other things while we continue to monitor you.
567734395965300736,2015-02-17 17:16:42,"4) Finally, this shirt. Look at this shirt. That’s all. Just a shirt you can look at. http://t.co/0FDEFdTev6"
567734263844716545,2015-02-17 17:16:11,3) No NYC stop on tour. But! We are doing a one-time exclusive NYC show on March 18 w/ special guest @mountain_goats http://t.co/2gJF3FueWv
567734105463590913,2015-02-17 17:15:33,2) 7 of our US Spring Tour shows are sold out already. Don't miss out on your town's show. Schedule and tickets here: http://t.co/o062ODK1kg
567733963259916288,2015-02-17 17:14:59,"In case you missed it, news from the latest ep: 1) The WTNV novel through @HarperPerennial (US) &amp; @orbitbooks (UK) will release Oct 2015."
566751008106496001,2015-02-15 00:09:04,At home by yourself tonight? Just look closely in the background of any mirror. You are most certainly not alone. Happy Valentine's Day!
566290584990941184,2015-02-13 17:39:31,Celebrate Friday the 13th by wearing this new t-shirt that will make everyone think about death and feel things. http://t.co/0FDEFdTev6
565615348117164033,2015-02-11 20:56:22,You put your right leg in. You take your right legs out. You put your left leg in. You take your left legs out. You’re an insect now.
565613702532325376,2015-02-11 20:49:49,Symphony Space just released a handful of orchestra tickets for our Selected Shorts show in NYC on March 18! http://t.co/2gJF3FueWv
565611459347238914,2015-02-11 20:40:55,Hi NYC: This is the final week of @DylanMarron’s audience-performed play The Human Symphony. Last show is Feb 14. https://t.co/Md7OV9PCC9
565311769548435456,2015-02-11 00:50:03,Gentle reminder via ceiling-mounted loudspeakers: our US Tour begins in 6 weeks. Attendance is mandatory. Tix/Dates: http://t.co/OqbH0uLWpL
565301509588807681,2015-02-11 00:09:17,"When a window closes, so does a door. So do all the other doors &amp; windows. The house is alive &amp; it doesn't know you &amp; it is scared."
565267216690855936,2015-02-10 21:53:01,"Do you ever just sit outside at night, look up at the stars, and know basically nothing about the world you live in?"
563719482766802944,2015-02-06 15:22:52,RT @SelectedShorts: All hail the Glow Cloud! @CecilBaldwinIII @MaraWritesStuff &amp; @mountain_goats will join us for @NightValeRadio on 3/18 h…
563463849228369922,2015-02-05 22:27:04,http://t.co/4A0yLPNys7 Enjoy. @Caroisaunicorn
563039883569422336,2015-02-04 18:22:23,RT @SelectedShorts: Will you be hiding under your seat when @NightValeRadio takes over @SelectedShorts?  http://t.co/JrmTuY1sH5
562671634340126722,2015-02-03 17:59:06,How to Invent Friends and Produce People
562055296999505921,2015-02-02 01:09:59,"RT @Mobute: soft voiceover: life is unhappiness

[ P R O D U C T ]"
562021434449752064,2015-02-01 22:55:26,A lot is at stake in today's Super Bowl. Every member of the losing team will eventually die.
561732604584796161,2015-02-01 03:47:44,"Really, it's the gift horse's eyes you should never look into."
561679851846135809,2015-02-01 00:18:06,"Also, we are touring the US again this Spring. 41 cities from Mar 26-May 21. Complete list and tickets on sale here: http://t.co/zZuupS7WWG"
561679230992650241,2015-02-01 00:15:38,"Tomorrow: Episode 61... A vague yet menacing government agency needs a message delivered. Plus, the return of Cooking Stuff."
561676513142374400,2015-02-01 00:04:50,Don't judge a book by its cover. Don't even acknowledge that book. Turn your head and forget what you have seen. There was no book okay.
561182801052307456,2015-01-30 15:23:00,"NYC: You can watch (or even be a performer) in a new weird/amazing piece of theater by @dylanmarron, voice of Carlos. http://t.co/0ytDbcUQ2f"
559833587168845827,2015-01-26 22:01:43,"Oh, the weather outside is frightened."
559819397276393474,2015-01-26 21:05:19,No sleep till dreamland.
559816663601008640,2015-01-26 20:54:28,"RT @vertdragain: Aw yeah, @NightValeRadio is coming to @TheEggPAC - kinda a perfect venue for the weirdness http://t.co/cARjefcsYg"
559789096332431360,2015-01-26 19:04:55,"RT @FirstAvenue: Second show added! Welcome To @NightValeRadio at the Pantages on Saturday, May 2. On sale now http://t.co/qxpSJzMosM http:…"
559788980578025472,2015-01-26 19:04:28,And that's it. The last added show. 41 cities. 47 shows. Tickets for sale on our site. We will see you soon right where you live.
559788075518537728,2015-01-26 19:00:52,MINNEAPOLIS - Behold: We've added a 2nd show on 5/2. Tickets on sale now. A few tickets also still left for 5/1 show. http://t.co/FiQDbmxZJY
559777226347253761,2015-01-26 18:17:45,Tour news: 1) Any trouble with buying San Pedro tickets is fixed now. 2) Soon we will announce our final added show. http://t.co/zZuupS7WWG
559776189578215425,2015-01-26 18:13:38,"Please take precautions before a bad storm, such as crying or staring bleakly out the window obsessively thinking about worst case scenarios"
558731879399317505,2015-01-23 21:03:55,Hey Portland. You grabbed most of the tickets already. So we added a second show on April 24. On sale now. https://t.co/HUf2MuXPyq
558719265512361984,2015-01-23 20:13:48,@cellardoor10 we'll be in Minneapolis on May 1 (our musical guest will be @maryepworth that night) link: http://t.co/zZuupS7WWG
558716063731703808,2015-01-23 20:01:04,"Aaannnd. All west coast shows are on sale now. See you this spring, America. http://t.co/zZuupS7WWG"
558712610389258240,2015-01-23 19:47:21,"Finally, all West Coast Night Vale shows go on sale in 15 minutes: http://t.co/zZuupS7WWG"
558704203087216642,2015-01-23 19:13:56,People of Phoenix/Mesa: We apologize that the tickets weren't on sale. We don't believe in time. They're on sale now https://t.co/SQReIDPh1d
558701461568520193,2015-01-23 19:03:03,Tickets on sale now for Montana and Arizona shows! http://t.co/zZuupS7WWG
558688182653689856,2015-01-23 18:10:17,CHICAGO: the ticket link has been updated. Tickets still available there. http://t.co/zZuupS7WWG
558687757930090498,2015-01-23 18:08:36,DALLAS: try this link http://t.co/WlgquYL2f0
558686832037462016,2015-01-23 18:04:55,Boston and DC: we added shows on May 21 (Boston) and March 28 (DC)! Ticket links are up now: http://t.co/zZuupS7WWG
558686254003654657,2015-01-23 18:02:37,Central Time Zone tickets now on sale for Spring US Tour... http://t.co/zZuupS7WWG
558680304014331904,2015-01-23 17:38:58,Tickets for Central Time Zone performances on our US tour go on sale in 20 minutes! http://t.co/zZuupS7WWG
558672398179106816,2015-01-23 17:07:34,Tickets for eastern time Night Vale shows are on sale now. The earth is unmoved by this. Central time shows next. http://t.co/zZuupS7WWG
558661928466522114,2015-01-23 16:25:57,Tickets for US Tour shows in eastern time zone go on sale in less than an hour. Links/Dates available here: http://t.co/zZuupS7WWG
558411430626856960,2015-01-22 23:50:34,Owls just aren't any kind of thing at all.
558353364569034752,2015-01-22 19:59:50,Final reminder: large but fairly quiet spiders are a thing.
558352902843285504,2015-01-22 19:58:00,"Don’t forget! Also at noon tomorrow... the sun will be in the midday sky, oblivious to its significance on our tiny planet."
558351834025570304,2015-01-22 19:53:45,Here’s the direct link to a list of all US Tour shows. Mark that page. Tickets on sale at noon tomorrow: http://t.co/zZuupS7WWG
558309396070285313,2015-01-22 17:05:07,RT @happierman: So we got a lot of questions about our upcoming US Tour. Simone and I try to answer some of them. http://t.co/u15kC0v8lb
558307690469134336,2015-01-22 16:58:20,At 12p tomorrow (Jan 23) all tickets for all shows on our Spring US Tour go on sale. Dates/Cities/Ticket Links here: http://t.co/OqbH0vCJNX
558085140367552513,2015-01-22 02:14:00,Record dreams in a dream journal. Jot down thoughts in a diary. Spread rumors on a brick wall. Decry weird neighbors with a bullhorn.
558083762140241920,2015-01-22 02:08:32,Tickets for our Spring US Tour go on sale this Friday at noon. A full list of all 40+ cities/dates &amp; ticket links: http://t.co/Cpdmwa8cA0
558004879499984896,2015-01-21 20:55:05,"RT @PlanetofFinks: (We've never been in any way affiliated with Podbay, I just knew lots of people used it and it seemed fine. Doesn't seem…"
558004854854258688,2015-01-21 20:54:59,RT @PlanetofFinks: Where can you listen to Night Vale? Sooooo many places. Here's a partial list: http://t.co/sVXN2yafMJ
558004844704055296,2015-01-21 20:54:56,RT @PlanetofFinks: Pulling the link to Podbay off our site cuz they seem to have some weird super-aggressive pop-ups now.Suggest listening …
556908505408757761,2015-01-18 20:18:29,"RT @dannyschmidt: Be thee not scared of a little rain, NYC. Tonight's show at 9:30 @RockwoodNYC. I'll make it worth your wet!"
556906718014504960,2015-01-18 20:11:23,"RT @whitneypow: Listening to @TheRizzos's ""Anything I Want You To"" on repeat &amp; repeat &amp; repeat after hearing it on @NightValeRadio. http://…"
556625666574397440,2015-01-18 01:34:35,RT @AndrewWK: I partied on @NightValeRadio last night and it was SO good! Read all about it HERE: http://t.co/kbn5qRAWDs http://t.co/ghqb3y…
556338724557324288,2015-01-17 06:34:22,"RT @AndrewWK: Thank you SO much for this party!

RT @lrenhrda: Just saw @AndrewWK guest in the @NightValeRadio live show in NYC! http://t.c…"
556338704445612033,2015-01-17 06:34:18,RT @CecilBaldwinIII: Had a blast on stage with @AndrewWK. He definitely brought the party to @NightValeRadio!
556159400684290050,2015-01-16 18:41:48,"RT @dessadarling: In case you blanked on yesterday entirely (in which case, go to the doctor), I'll be touring with @NightValeRadio. http:/…"
556142524461760512,2015-01-16 17:34:45,Another Important Reminder: Everything is temporary.
556142084592513024,2015-01-16 17:33:00,"Reminder: Tickets for our 2015 US Tour go on sale next Friday Jan 23 at noon. Also, we’re on YouTube now. https://t.co/h69TPzyXoR"
555788391326167040,2015-01-15 18:07:33,"RT @dessadarling: This spring, I'll be serving as the musical guest on a leg of the Welcome to Night Vale touring show. @NightValeRadio htt…"
555744364287508480,2015-01-15 15:12:36,Normal sized announcement: New episode up. It's about phones. Listen now on iTunes or Podbay or Sticher or Youtube or your imagination.
555742218452226049,2015-01-15 15:04:04,"Big Announcement 2: We finally have a YouTube channel, with old &amp; new episodes &amp; more behind-the-scenes stuff to come http://t.co/OsyRP6O7Rg"
555741778461339648,2015-01-15 15:02:19,Big Announcement 1: We are going on a huge US Tour Mar 26-May 20. All tickets on sale Jan 23 @ noon. Complete list: http://t.co/zZuupS7WWG
555378210779983876,2015-01-14 14:57:38,"Computers, right?"
555145771436490752,2015-01-13 23:34:00,"RT @topatoco: The Welcome To Night Vale ""See Something"" flask is now available in Portentous Purple! http://t.co/li66LlDNd4 http://t.co/EKg…"
554018080096284672,2015-01-10 20:52:58,"Missed connections: I'm the feeling of hunger. You're satiated contentment. We define each other, but can't exist simultaneously. DM me."
553925555998191616,2015-01-10 14:45:18,Let's talk about Steve Carlsberg. http://t.co/uf28yBKE67
553326350808145920,2015-01-08 23:04:16,"A new study indicates it’s too late. Beyond hope, the study finds. Who even cares, the study suggests. [heaving sobs], the study concludes."
553319989391155203,2015-01-08 22:39:00,RT @haleymcaldwell: @NightValeRadio http://t.co/tQugdrmhuI
552567153065742337,2015-01-06 20:47:30,Death is only the end if you assume the story is about you.
552474886506315776,2015-01-06 14:40:52,"RT @NPRAskMeAnother: RISE! YOUNG SOLDIERS OF THE NIGHT! Ahem, and trivia fans.. @NightValeRadio Live this evening http://t.co/ZDoW9JBaKN. h…"
552286482481041408,2015-01-06 02:12:13,Eat your heart out. Bite your tongue. Chew on your skin. Swallow your eyes. Taste your ears. Feast upon your endocrine system.
551846516605059072,2015-01-04 21:03:57,podcasts here: http://t.co/AGutcb1uWt RT @IronicallyAlone: @NightValeRadio where can I download the podcasts on Android?
551821777085923328,2015-01-04 19:25:38,RT @OphiraE: Tues it's the 1st live taping @npraskmeanother of '15 with @nightvaleradio I'll be dressing as the glow cloud  http://t.co/aFq…
551096919964254208,2015-01-02 19:25:19,"RT @topatoco: @legendofsam332 @NightValeRadio Just curious how far you went into checkout? Should be a $3.50 option, and Int'l 1st class st…"
551048693236137985,2015-01-02 16:13:41,Cecil wants to send you postcards from his European vacation. http://t.co/r86iFtoGMO
551042509586305024,2015-01-02 15:49:06,"Out now: Ep 59 ""Antiques"" in which we spend a paragraph talking about Matlock, also other things happen."
551041544829300738,2015-01-02 15:45:16,RT @NPRAskMeAnother: Tix to our Live Taping with @NightValeRadio at @BellHouseNY 1/6/15 are either selling quickly or being eaten. Hurry! h…
550118001052516352,2014-12-31 02:35:26,"He died doing what he loved: floating adrift on a tiny orb in the cold infinity, surrounded by stardust and void."
550026934382784512,2014-12-30 20:33:34,"COOL ASTRONOMY FACTS: No one knows what the universe is, where it is, how big it is, why it's there, or who/what else lives in it."
550024863491325952,2014-12-30 20:25:21,"RT @topatoco: New, for you! @NightValeRadio Cecil's European Postcard Set!  Mail them to random addresses or just stare at them! http://t.c…"
549988733492408320,2014-12-30 18:01:47,RT @dannyschmidt: Looking for something to do after the @NightValeRadio live show in NYC on 1/16? Bring your kooky selves to my @RockwoodNY…
549940097031086080,2014-12-30 14:48:31,"RT @julianvelard: Next Tuesday I'm on @NPRAskMeAnother w/ @CecilBaldwinIII @PlanetofFinks + @happierman from @NightValeRadio. Get tix!
http…"
548200843930255360,2014-12-25 19:37:20,RT @OctoberSpirit: Had a very @NightValeRadio Christmas this year! http://t.co/Ge56gsLqcN
548180088194605056,2014-12-25 18:14:52,RT @frankeer: My new night vale shirts! So excited to wear them! @NightValeRadio http://t.co/QeEnWCXU3f
548179957613350913,2014-12-25 18:14:21,RT @Por_Que_Ivan_: @NightValeRadio Look what i found under the tree today http://t.co/wZn9YlScdR
548179890831654912,2014-12-25 18:14:05,RT @DaFinchinator: Merry Christmas! My family knows me well... (@NightValeRadio) #BloodScoutStatus #MostlyVoid http://t.co/wrC5NvYOMf
548179759726092290,2014-12-25 18:13:34,"As a thank you for a great year, WTNV composer Disparition has made all their albums free until the end of the year. https://t.co/3eEare59tu"
548164485073342464,2014-12-25 17:12:52,RT @BookNerd_Tweets: My new #welcometonightvale pillows are already on my bed! @NightValeRadio http://t.co/b6wVCG1pXu
548163420852596736,2014-12-25 17:08:38,"RT @halatious: Happy holidays, Night Vale. @NightValeRadio 🔮🎆🌲 http://t.co/kOLCFAUiJF"
548162873600798720,2014-12-25 17:06:28,"RT @sablesomething: I'm gonna drink so much coffee out of my new @NightValeRadio mug, you don't even know http://t.co/QmtvNamMik"
548162791686012929,2014-12-25 17:06:08,RT @EJSamuelson: My awesome sister made me this #WelcomeToNightVale tote @NightValeRadio @PlanetofFinks http://t.co/4Pt9mWRh1x
548162746660179969,2014-12-25 17:05:57,RT @michaelacasko: ❤️🎄 @NightValeRadio http://t.co/p4BnWsHwoJ
548162741387919360,2014-12-25 17:05:56,RT @phantomnihilist: @nightvaleradio Gave into the monolith. Merry Christmas. http://t.co/FsxSuDC0Ox
546757604102664192,2014-12-21 20:02:25,"When you wish upon a star, you vaporize instantly. A star is a terrible place to wish."
546705794176409600,2014-12-21 16:36:33,There's nothing under your bed. Nothing in your closet. Nothing waiting in the hall. You are surrounded by nothing. You cannot escape it.
545650927756382208,2014-12-18 18:44:53,maybe you’d like to listen to @NightValeRadio AND @ThrillingAdv in 1 EPISODE! maybe there’s a crossover show here: http://t.co/kwVy7fysL6
545650324158300160,2014-12-18 18:42:29,RT @happierman: Both @NightValeRadio &amp; @ThrillingAdv made this list! RT @TIME: 7 podcasts to get hooked on now that @Serial is over http://…
545601321458741249,2014-12-18 15:27:46,Cybernetic replication is the sincerest form of flattery.
545600242994130944,2014-12-18 15:23:29,"RT @YohanaDesta: The beginner's guide to podcasts, with advice from @NightValeRadio, @ThisIsTheRead and more http://t.co/Of1D5zUbzE"
545370214687584257,2014-12-18 00:09:26,He died doing what he loved…letting his guard down around birds.
544949774919925761,2014-12-16 20:18:45,RT @PlanetofFinks: The thing I wrote for @TheToast went up today. It's advice for living in NYC. The advice is not helpful. http://t.co/HJl…
544939130103533568,2014-12-16 19:36:27,"RT @direlog: in 1993, the budweiser slogan, “Legally a Beverage in over 20 states!” was abruptly retired, fuelling conspiracy theories for …"
544530838197915648,2014-12-15 16:34:03,"Out now: Ep 58 ""Monolith"" in which a mysterious and festive monolith appears. http://t.co/Cpdmwa8cA0"
544518294955622402,2014-12-15 15:44:12,RT @kevinrfree: Congrats @NightValeRadio for being on the list of top 25 podcast episodes EVER! http://t.co/4oCxF6aE6z
544368363343196160,2014-12-15 05:48:26,"@MaraWritesStuff make sure to take out the thin, sharp spinal bones first before eating a pineapple."
544365559572627456,2014-12-15 05:37:17,All i want for christmas are your two front teeth.
543518333199712256,2014-12-12 21:30:43,"RT @CecilBaldwinIII: Next week's episode of @NightValeRadio may be one of the best times I've had recording. It's gonna be a good one, get …"
543518317634662400,2014-12-12 21:30:39,"RT @desaparicion: Here is some info on the music in the most recent episode of @NightValeRadio, ""The List"" http://t.co/13x6tdNuo9 #WTNV"
543122363500748800,2014-12-11 19:17:16,RT @hallublin: #tbt: Me and @CecilBaldwinIII in the @thrillingadv/@NightValeRadio crossover (credit: http://t.co/FVJFPWmC9D) http://t.co/UP…
543077610126057473,2014-12-11 16:19:26,"A journey of a thousand miles begins with a sudden and baffling urge to walk a thousand miles straight, nonstop."
540670207359209472,2014-12-05 00:53:17,RT @OphiraE: Excitement- @NightValeRadio comes to AMA with @julianvelard on 1/6/15! Tickets: http://t.co/8YjwV3Grcv http://t.co/gK20pWe2Qd
540670052299993088,2014-12-05 00:52:40,"Listen, we're not saying there are several centipedes hidden in your bed. We'd never say that. Technically they are millipedes"
540631169172508672,2014-12-04 22:18:09,RT @GameDesignerBen: Check it out: @NightValeRadio's favorite scientist has a new stage show in New York. (+ my gf is music director!) http…
540514508490702848,2014-12-04 14:34:35,Night Vale composer Disparition (@desaparicion) is planning more live shows in the NYC area. Keep an eye out. https://t.co/nCHKTXCI0H
